,1_NRAS,2_DNMT3A,2_SF3B1,2_IDH1,3_GATA2,4_KIT,5_NPM1,6_chr6,7_EZH2,9_JAK2,10_chr10,11_WT1,12_KRAS,12_PTPN11,13_FLT3,14_chr14,15_IDH2,16_chr16,17_TP53,17_SRSF2,18_chr18,20_ASXL1,21_RUNX1,21_U2AF1
4440,59,9,102,60,18,28,7,86,48,18,46,50,75,59,154,4,16,39,108,6,23,84,32,95
4441,68,27,75,46,13,94,0,122,49,19,72,85,54,58,196,9,29,62,111,13,31,59,58,46
4442,115,40,175,71,29,88,19,250,79,18,144,96,145,91,358,9,78,92,201,4,59,88,44,58
4443,70,8,155,88,12,29,1,116,10,7,26,33,64,48,241,7,45,21,155,2,19,61,48,75
4444,147,55,200,96,26,137,51,189,123,50,190,187,156,99,225,6,64,96,202,13,67,99,124,111
4445,65,30,127,57,8,55,14,87,75,10,81,92,85,39,212,5,35,62,101,4,32,52,17,39
4446,89,16,182,81,15,74,18,147,91,35,91,87,108,52,218,16,53,62,154,4,33,63,56,52
4447,105,43,138,78,9,127,57,169,120,56,153,144,196,98,311,23,56,139,165,28,52,112,89,63
4448,60,30,124,46,14,96,50,100,58,30,79,81,83,45,183,12,21,81,104,6,23,60,31,37
4449,89,26,126,61,14,80,5,78,46,8,60,67,68,39,209,12,12,39,94,12,18,36,53,57
4450,248,92,508,202,44,248,77,381,274,174,284,333,288,180,706,50,111,231,376,18,89,252,300,197
4451,43,30,74,39,10,60,39,119,29,20,61,57,80,36,106,11,33,52,78,14,12,31,53,43
4452,58,9,104,47,7,32,7,53,58,25,32,58,20,23,156,8,20,30,85,0,6,54,28,44
4453,48,0,81,19,12,36,38,59,49,36,38,66,60,39,102,11,18,52,48,0,11,35,42,32
4454,62,19,114,61,11,98,27,113,72,24,118,91,87,51,241,8,29,121,120,12,26,80,72,39
4455,149,38,292,105,22,96,4,149,79,23,135,119,107,98,431,18,48,92,229,6,52,94,54,143
4456,48,41,112,43,9,81,26,104,79,29,90,96,104,38,163,14,33,96,94,6,31,68,52,5
4457,75,16,151,51,9,54,3,125,61,23,99,71,65,58,174,8,34,52,135,0,23,54,40,62
4458,86,32,120,90,17,69,18,128,75,36,106,83,95,54,249,4,28,65,118,15,43,66,16,56
4459,78,6,133,56,2,28,11,120,35,0,36,63,44,37,132,1,15,36,89,2,18,24,57,56
4460,65,30,86,31,11,52,0,85,57,18,71,42,75,46,139,8,20,70,81,2,27,57,19,36
4461,121,11,162,78,10,52,16,123,64,15,25,39,42,25,234,8,53,30,142,0,11,56,20,47
4462,204,88,376,137,44,221,129,329,187,134,269,259,211,131,534,12,91,249,267,63,81,172,97,136
4463,62,16,80,36,11,41,17,60,61,25,50,58,62,38,154,7,22,72,84,2,28,62,33,35
4464,64,16,89,57,14,22,0,61,64,9,45,50,64,39,170,7,14,27,112,4,14,65,19,53
4465,57,9,82,37,9,46,5,74,45,11,40,67,57,37,127,2,25,38,77,2,19,29,29,42
4466,162,64,168,104,27,177,24,136,114,52,124,132,137,87,303,13,46,138,190,7,53,97,102,51
4467,68,22,92,63,7,58,4,80,80,21,81,55,84,56,160,5,30,83,107,0,19,44,32,48
4468,312,126,255,184,32,236,66,323,269,100,304,282,125,152,705,11,111,347,332,34,104,198,188,141
4469,52,29,98,42,11,68,38,123,72,29,66,93,76,42,130,6,45,72,93,14,30,53,53,68
4470,159,102,305,118,46,244,50,334,204,124,242,233,225,129,542,13,92,162,291,56,71,154,164,97
4471,88,15,134,50,12,49,7,81,97,33,55,48,47,40,223,5,48,49,119,2,20,64,24,58
4472,80,23,117,44,15,33,8,93,66,34,57,80,94,65,213,8,40,55,105,8,23,43,23,57
4473,159,66,205,97,33,120,5,254,189,51,138,183,163,84,311,17,66,169,198,30,63,141,41,89
4474,24,11,33,13,5,26,25,39,29,1,31,44,41,15,56,2,3,34,37,4,7,23,29,19
4475,58,17,88,33,7,53,28,63,43,23,77,95,74,53,135,4,30,78,73,10,21,50,32,10
4476,113,23,165,71,20,93,3,152,92,55,87,103,172,75,266,15,38,84,142,0,32,67,50,88
4477,50,15,75,35,7,55,6,47,32,3,28,55,57,37,81,10,10,69,60,2,21,31,20,46
4478,97,21,108,57,7,64,14,95,68,23,82,83,82,53,181,11,37,122,95,3,16,54,20,46
4479,281,112,299,185,36,206,61,398,234,47,279,212,301,172,671,23,117,566,290,22,102,197,106,122
4480,86,49,145,46,16,121,50,173,86,64,105,153,123,60,283,19,48,178,133,26,43,101,69,27
4481,73,38,84,31,17,46,28,88,61,21,57,86,72,40,138,1,19,122,68,24,29,44,51,39
4482,59,39,109,38,0,81,62,126,74,30,99,117,94,47,200,24,21,131,102,24,47,65,86,38
4483,102,36,121,66,16,95,28,134,97,42,99,112,109,55,234,9,35,170,141,7,36,69,79,40
4484,123,29,237,93,14,75,8,129,92,46,67,77,84,77,409,5,66,275,185,8,26,93,47,75
4485,43,14,57,17,11,34,3,57,36,12,38,26,61,29,94,2,32,82,65,0,16,23,16,51
4486,122,50,171,62,7,100,18,151,83,20,114,108,114,71,259,15,21,65,116,14,38,86,46,56
4487,87,23,93,48,17,69,2,80,48,18,64,46,67,55,200,6,29,57,111,2,22,71,32,58
4488,72,39,126,25,5,94,13,122,70,23,88,87,70,49,203,6,40,106,110,10,33,41,31,51
4489,66,23,90,31,13,55,7,84,40,15,57,50,53,50,158,3,27,60,75,4,13,27,60,30
4490,234,48,332,64,37,182,72,300,229,67,179,220,243,154,621,25,121,207,290,14,70,211,117,129
4491,58,6,100,38,0,31,4,55,40,3,43,31,29,33,128,6,21,21,78,0,14,37,22,40
4492,63,20,117,43,11,51,1,81,84,40,57,73,67,41,173,4,12,62,84,4,19,53,21,23
4493,103,43,159,69,7,115,16,135,93,36,155,120,129,71,300,9,43,88,179,8,42,65,52,65
4494,181,81,356,156,41,212,104,356,214,84,263,270,243,140,666,38,120,268,333,16,90,188,189,151
4495,112,57,180,88,15,75,35,215,139,63,113,154,176,75,346,11,67,116,166,5,53,100,40,81
4496,73,37,50,56,15,42,18,105,56,23,63,71,80,37,135,2,17,70,92,2,20,47,21,64
4497,92,32,101,52,14,63,6,90,89,41,69,84,98,48,224,18,34,81,110,2,20,69,35,55
4498,66,31,88,34,10,63,4,82,89,27,67,71,84,35,153,7,26,82,86,14,22,50,23,38
4499,293,114,428,197,59,257,200,302,299,165,349,332,340,187,729,53,109,408,377,36,123,229,179,228
4500,66,7,96,52,3,46,3,97,50,3,40,56,26,54,177,2,13,7,94,0,17,34,27,51
4501,155,71,311,79,23,171,43,258,210,96,143,187,247,117,409,17,95,149,260,42,48,155,72,112
4502,98,38,188,53,7,82,59,139,100,38,67,126,138,70,225,5,31,110,119,12,32,63,21,61
4503,87,13,132,67,22,91,1,119,68,11,74,83,83,58,210,10,48,41,146,2,25,54,36,75
4504,144,10,248,19,9,103,4,124,49,13,75,67,68,71,347,5,23,44,186,0,27,80,35,99
4505,52,33,111,47,19,59,47,94,65,10,62,92,90,48,126,4,34,91,62,12,25,29,37,45
4506,118,40,97,62,14,100,1,142,125,54,102,137,120,71,224,24,48,135,150,20,44,88,56,66
4507,103,46,165,70,21,91,47,200,122,50,114,154,144,84,266,22,52,110,160,24,43,83,32,53
4508,128,55,181,92,26,111,50,150,99,35,98,128,100,69,288,19,62,101,158,12,54,81,82,73
4509,28,8,153,89,2,27,1,95,39,16,24,24,34,47,227,5,53,17,137,4,5,55,16,64
4510,97,29,156,56,21,89,22,123,102,16,89,83,106,73,197,10,40,63,95,2,34,75,82,112
4511,220,51,324,146,19,147,40,337,262,8,167,264,237,146,563,11,29,162,293,24,65,198,143,131
4512,71,47,161,83,16,79,5,130,89,50,88,99,105,66,259,7,34,76,146,10,14,45,36,96
4513,89,49,192,64,1,115,56,220,120,21,131,173,71,32,250,14,40,48,165,8,46,100,65,30
4514,119,50,128,71,13,112,4,139,77,44,89,132,90,53,272,17,28,116,153,16,39,65,62,52
4515,27,12,42,24,7,25,11,48,36,0,29,33,44,11,62,4,16,32,42,4,11,17,6,30
4516,138,20,181,76,13,85,23,136,85,29,98,100,127,67,274,8,53,100,119,4,37,64,14,57
4517,67,15,111,42,10,16,19,52,59,9,51,49,58,38,103,7,35,64,99,2,23,46,43,78
4518,222,100,262,118,31,179,103,292,205,57,170,185,253,101,449,26,99,158,261,15,49,139,61,109
4519,94,33,136,59,15,79,18,112,32,32,58,88,82,44,159,6,24,70,103,0,26,44,23,95
4520,47,21,84,38,8,49,22,76,55,28,46,79,60,38,144,2,17,74,63,20,18,50,26,26
4521,58,18,68,39,6,51,6,68,47,19,65,71,55,31,111,9,6,58,74,8,28,46,32,23
4522,21,7,68,30,8,25,29,73,37,12,44,60,43,20,95,2,32,48,63,2,9,28,36,33
4523,95,24,184,84,17,106,13,177,60,20,103,107,104,71,240,11,37,59,164,26,41,97,58,107
4524,123,66,194,79,18,115,83,201,127,68,168,184,157,92,304,9,76,198,177,22,51,129,114,68
4525,76,30,114,60,14,70,7,93,56,25,85,90,104,41,164,13,40,67,82,10,31,51,25,26
4526,53,13,80,38,7,45,4,88,39,9,36,59,43,26,66,4,34,31,63,2,20,42,22,57
4527,57,29,86,21,10,36,0,78,28,8,37,36,76,44,118,5,31,43,78,2,17,36,32,46
4528,96,31,153,75,24,69,20,133,68,36,80,108,106,71,233,10,59,104,119,4,23,73,63,59
4529,15,10,49,40,0,27,14,75,39,8,34,33,37,24,112,11,32,35,33,6,10,35,33,28
4530,69,28,112,53,10,67,2,86,44,8,79,92,58,54,212,13,28,60,132,0,29,33,59,62
4531,63,11,86,55,5,38,7,68,48,3,30,58,42,49,113,0,61,27,76,0,33,24,18,24
4532,107,14,213,110,31,129,1,131,120,3,163,126,104,88,320,9,33,149,156,21,23,107,91,47
4533,63,84,206,90,26,95,1,135,95,10,76,100,51,24,275,1,62,70,192,4,24,81,80,106
4534,117,39,166,53,11,85,0,61,67,9,82,111,94,40,257,12,36,85,136,8,25,61,32,58
4535,275,62,298,60,40,284,69,381,251,65,169,253,255,156,583,4,108,252,366,10,80,124,163,243
4536,67,7,50,42,16,39,0,76,59,0,34,48,43,13,73,1,16,47,72,6,6,23,25,39
4537,88,17,121,62,24,110,6,115,80,16,71,98,93,21,225,1,51,128,126,12,7,73,49,30
4538,84,36,88,61,22,79,17,95,61,8,68,66,73,54,180,2,32,78,102,14,23,51,49,76
4539,64,31,66,44,11,30,27,72,67,0,37,56,60,41,116,1,19,78,92,16,6,24,47,22
4540,65,24,60,38,10,45,15,90,51,21,41,74,53,37,103,7,13,65,54,0,12,43,41,44
4541,132,32,462,205,28,55,3,150,152,14,93,120,37,47,696,7,48,32,379,4,21,83,29,109
4542,252,123,285,151,38,237,97,289,205,129,270,120,214,160,544,9,101,272,326,13,82,151,137,121
4543,79,39,94,44,12,83,8,115,62,8,83,91,90,54,171,16,31,90,110,6,29,52,28,51
4544,133,27,159,87,35,143,27,200,130,46,122,110,119,96,288,6,63,85,151,16,51,102,81,122
4545,93,23,109,52,5,77,2,101,39,7,62,50,81,30,170,13,26,48,95,12,16,50,28,41
4546,60,34,134,60,13,79,16,119,98,43,81,122,104,58,247,8,49,73,124,12,39,68,78,69
4547,80,38,93,53,15,31,5,81,71,10,47,63,26,22,207,8,28,15,119,0,20,40,24,40
4548,72,47,81,57,10,63,2,99,74,30,67,69,91,50,177,6,44,65,99,2,17,61,43,40
4549,52,40,161,72,9,51,9,131,74,24,46,82,84,42,185,9,36,49,114,2,21,82,28,39
4550,72,35,121,65,16,115,31,158,105,21,114,123,112,57,228,14,40,121,127,12,36,83,52,78
4551,45,20,68,49,6,54,8,81,48,16,65,46,83,49,149,2,42,53,91,2,13,42,34,32
4552,96,44,245,124,22,140,22,206,122,35,123,133,127,94,386,11,41,145,156,3,46,80,86,68
4553,81,35,132,52,9,91,60,154,89,34,128,132,109,50,224,6,35,121,105,38,39,74,55,60
4554,43,25,50,38,13,59,35,73,42,18,44,43,68,42,116,7,14,84,59,8,21,30,21,25
4555,225,106,261,117,39,183,121,251,207,62,201,280,229,133,446,25,75,255,284,38,87,141,120,141
4556,85,22,99,49,12,60,1,72,68,39,60,68,61,25,127,5,19,81,84,0,26,33,25,44
4557,51,24,72,48,6,50,18,72,50,21,56,68,56,21,83,10,16,66,61,2,20,24,52,31
4558,144,58,194,86,26,136,43,174,139,60,147,148,196,98,360,13,62,163,192,22,65,112,68,71
4559,81,38,129,58,14,81,30,137,107,60,74,102,67,54,228,17,35,97,121,14,27,69,40,47
4560,104,6,273,53,14,26,8,92,55,14,13,27,21,21,119,3,55,19,378,0,2,51,68,120
4561,83,26,155,64,16,75,21,129,61,39,79,100,103,62,261,12,43,72,204,4,28,78,27,49
4562,56,11,159,30,13,32,5,84,32,22,35,42,45,20,105,3,18,14,123,0,10,48,47,71
4563,61,36,82,37,14,86,19,106,68,22,86,77,87,37,148,11,33,84,80,14,27,52,34,31
4564,81,37,135,46,13,82,21,108,65,33,108,95,70,63,221,11,47,66,116,9,45,86,34,60
4565,113,31,148,73,29,101,3,125,84,7,71,79,94,65,263,1,24,80,127,4,31,50,44,68
4566,212,93,267,139,26,183,81,267,217,82,199,237,231,145,532,15,118,210,284,35,76,153,98,118
4567,82,17,89,43,9,31,5,103,57,14,66,56,66,31,153,1,20,25,77,0,16,43,17,43
4568,101,41,161,41,19,80,16,140,53,27,113,92,132,53,285,9,45,91,186,2,30,80,33,52
4569,44,6,92,52,9,33,6,53,62,12,31,51,42,30,124,3,27,36,69,0,17,47,37,50
4570,33,8,69,43,5,28,4,66,22,3,24,59,53,19,58,2,21,30,68,2,14,32,21,69
4571,111,32,122,45,8,70,33,97,85,29,77,91,99,41,179,9,31,97,107,14,22,50,47,48
4572,74,19,124,45,9,49,0,101,71,22,70,42,80,48,195,6,40,53,100,2,13,58,39,43
4573,72,21,143,68,13,67,16,126,102,35,79,65,63,37,149,5,21,48,153,6,24,55,82,75
4574,93,49,134,63,11,82,19,138,82,29,90,96,146,76,263,13,40,117,149,10,44,79,42,66
4575,40,16,59,25,1,30,0,71,61,22,43,59,47,24,100,6,17,56,64,4,22,16,30,44
4576,132,39,184,81,20,122,38,156,122,84,95,134,141,66,304,13,72,118,165,8,25,76,68,74
4577,82,56,169,86,22,143,47,162,116,40,174,174,137,83,300,12,47,167,161,18,47,113,65,76
4578,76,31,143,49,16,89,28,163,67,20,90,87,133,52,202,9,34,90,121,10,29,73,46,54
4579,75,32,162,50,18,82,17,112,85,41,79,124,114,57,246,23,21,104,134,12,21,108,63,40
4580,76,29,121,52,12,65,22,121,57,15,80,75,103,41,168,9,18,56,130,2,27,30,61,76
4581,98,40,141,76,8,87,38,176,133,56,86,148,134,56,282,2,54,160,156,8,28,115,62,48
4582,218,80,561,167,67,199,40,376,151,19,183,202,185,131,696,16,119,200,620,6,58,188,48,82
4583,318,120,408,188,28,346,69,451,206,106,347,332,387,183,769,46,114,376,445,34,120,247,212,177
4584,129,42,131,78,5,66,9,184,102,18,66,74,69,34,262,6,49,71,147,8,44,65,79,121
4585,62,29,81,41,3,71,12,98,78,33,70,85,71,50,177,4,17,92,86,14,42,61,26,46
4586,49,20,88,44,11,21,1,53,40,4,26,47,46,23,183,1,19,20,99,4,15,24,10,44
4587,75,15,68,12,5,34,10,79,63,9,52,87,73,41,118,2,32,76,77,4,13,41,34,62
4588,36,17,75,32,6,31,3,59,48,17,33,55,58,22,105,7,33,20,60,6,8,40,39,35
4589,49,21,71,36,6,63,1,73,41,9,71,47,61,37,144,6,22,31,81,0,16,46,33,23
4590,47,21,72,44,12,48,8,73,52,20,67,61,53,42,134,4,30,57,77,10,17,39,22,19
4591,230,66,226,102,23,162,32,256,160,42,190,186,229,113,316,30,81,210,237,18,67,48,74,153
4592,211,55,268,152,30,102,56,270,138,67,154,170,191,107,409,22,85,211,210,0,52,123,90,133
4593,55,14,125,48,4,25,7,65,13,6,54,26,46,34,118,3,39,11,34,0,21,38,40,66
4594,128,26,281,158,23,50,10,159,137,60,106,101,86,63,493,10,97,90,249,6,27,139,54,129
4595,28,25,138,42,6,27,4,73,29,16,46,31,26,65,104,5,28,26,139,4,21,52,49,55
4596,37,13,93,30,9,48,4,81,39,5,59,55,64,37,149,2,28,23,109,2,19,37,27,41
4597,210,52,269,104,26,165,45,266,174,22,192,188,218,112,403,6,71,159,252,19,57,133,71,91
4598,53,31,67,28,6,32,1,52,40,16,63,34,61,27,95,8,21,56,56,6,12,34,25,30
4599,161,83,223,86,20,122,0,169,108,15,103,132,92,102,257,4,45,61,256,4,61,71,57,146
4600,254,99,355,166,44,194,18,264,222,50,184,188,205,128,564,26,109,201,300,16,75,195,110,173
4601,59,8,62,36,0,79,2,57,61,1,44,70,70,28,130,1,9,78,71,0,11,27,44,28
4602,179,105,267,105,41,203,54,257,195,120,186,253,193,83,477,24,58,268,263,14,71,115,135,90
4603,113,62,136,67,20,143,24,201,103,41,109,175,151,88,331,12,47,161,151,20,46,98,65,61
4604,177,78,249,122,35,162,26,263,121,33,158,174,208,120,441,1,70,141,148,10,48,130,74,79
4605,48,24,75,8,1,28,0,46,67,3,48,43,67,28,92,3,26,65,48,2,10,32,41,48
4606,194,92,325,124,34,183,44,266,197,114,197,247,142,113,542,32,111,166,246,24,66,159,160,151
4607,70,28,87,34,1,62,0,93,40,40,70,63,82,29,120,3,20,78,87,0,28,35,46,36
4608,99,26,179,69,21,83,25,130,62,10,88,124,71,61,202,13,51,94,177,2,25,92,79,75
4609,102,27,158,47,10,84,12,139,64,14,79,73,77,69,220,8,23,77,120,2,34,58,47,53
4610,113,31,155,70,11,94,16,137,102,40,98,79,111,61,232,4,40,88,96,2,48,58,38,46
4611,80,19,112,54,11,56,19,107,54,23,66,79,89,50,156,3,31,64,94,6,28,25,22,43
4612,48,17,75,33,9,34,10,58,35,4,27,38,0,31,92,1,23,26,66,0,17,25,21,45
4613,42,21,52,40,3,29,12,78,42,18,35,40,55,26,85,4,19,47,60,0,20,19,11,31
4614,66,47,122,58,27,97,36,169,97,28,89,107,109,40,300,9,46,100,135,20,32,67,40,68
4615,71,16,87,44,7,56,20,61,55,14,59,81,61,40,150,10,27,61,76,4,19,35,21,46
4616,42,15,58,34,1,29,10,49,44,9,15,52,39,27,112,3,16,37,65,0,3,19,22,33
4617,91,26,107,36,12,63,31,121,79,38,66,93,75,59,191,5,43,102,102,6,25,39,34,42
4618,57,12,165,56,6,15,1,99,51,16,31,49,36,35,223,3,32,19,161,3,11,47,24,71
4619,89,38,120,67,9,77,23,95,86,36,82,99,77,47,208,3,40,90,116,6,15,56,45,30
4620,103,27,105,50,12,57,18,108,74,26,110,73,106,65,199,0,26,79,124,4,37,80,38,37
4621,56,18,99,50,9,62,15,106,51,26,63,76,87,45,166,5,29,64,97,8,17,57,19,41
4622,37,9,48,21,2,32,24,56,56,4,23,39,63,19,96,1,31,39,44,0,3,23,8,43
4623,174,37,261,128,22,159,24,218,104,20,133,111,184,130,366,4,69,76,240,8,67,110,81,158
4624,80,51,92,51,18,85,11,116,70,22,71,66,89,55,191,6,32,105,101,4,21,44,48,43
4625,62,26,104,44,22,97,18,119,96,21,75,103,101,65,232,4,24,76,113,4,21,55,18,55
4626,66,24,105,51,10,35,0,73,57,2,32,51,30,21,207,1,29,35,116,0,15,45,7,56
4627,79,31,71,38,4,70,53,93,61,21,77,87,88,53,113,3,29,94,60,6,23,38,27,29
4628,85,69,170,51,17,89,40,142,85,38,106,127,137,53,249,3,26,84,161,27,30,61,52,42
4629,256,103,330,158,59,277,100,427,252,115,291,325,321,196,664,13,124,415,341,54,107,155,228,133
4630,87,32,109,37,10,54,6,92,50,4,59,69,74,59,139,8,31,39,120,6,13,64,33,54
4631,106,49,141,46,21,87,19,142,108,18,90,115,78,49,247,7,36,93,146,6,29,63,44,65
4632,54,32,78,28,4,69,3,85,70,24,71,70,62,45,125,2,22,60,69,6,11,42,38,27
4633,41,9,144,56,9,33,1,95,65,1,35,72,21,19,232,0,17,18,83,0,4,30,25,39
4634,46,21,64,32,11,43,16,93,60,18,55,64,35,40,131,8,32,75,69,6,19,31,46,22
4635,50,31,70,33,5,58,18,56,74,18,64,71,71,27,127,0,17,68,78,4,28,49,49,26
4636,75,18,110,57,4,48,0,100,53,24,75,33,61,59,179,9,22,51,151,2,18,36,27,69
4637,76,22,156,63,17,41,11,97,82,21,45,65,80,40,214,5,31,40,105,2,13,51,58,67
4638,90,20,96,59,23,77,22,122,80,13,57,80,95,67,167,2,28,51,112,0,17,40,62,78
4639,56,15,118,63,8,20,4,94,53,18,18,50,48,34,181,2,38,25,88,4,9,16,9,51
4640,209,92,224,101,12,167,48,235,146,87,212,266,227,155,442,12,88,224,226,28,58,119,75,142
4641,86,27,109,47,22,81,36,108,71,44,81,101,99,66,216,9,31,85,110,10,35,66,39,45
4642,65,28,66,27,11,56,4,70,56,9,71,48,63,47,101,0,29,67,90,2,27,43,29,80
4643,94,45,159,75,12,82,42,147,128,22,99,139,90,69,279,12,42,100,156,22,44,81,46,75
4644,140,57,177,62,27,152,19,181,143,35,110,134,176,86,318,14,44,158,190,24,59,60,85,64
4645,347,78,607,262,74,423,36,449,290,25,367,343,348,210,872,26,123,291,452,44,127,241,186,301
4646,121,20,113,60,12,86,6,136,48,19,81,87,96,44,211,3,36,56,163,8,29,67,35,32
4647,80,44,132,54,6,98,13,123,83,34,98,93,99,67,127,23,27,109,101,12,43,48,33,57
4648,57,34,106,40,15,86,39,114,51,38,63,69,94,54,164,6,36,106,100,12,23,59,36,35
4649,79,36,120,66,13,50,28,104,102,54,109,102,90,42,231,19,49,79,113,30,26,56,37,53
4650,375,175,504,193,62,337,116,463,371,153,291,226,268,185,838,20,142,389,473,28,96,199,140,207
4651,92,43,134,72,27,139,49,121,128,32,127,145,125,81,318,6,51,119,122,14,57,38,42,35
4652,92,15,167,85,10,68,2,75,73,13,47,53,52,53,185,3,19,43,152,2,35,50,21,59
4653,74,48,114,48,24,81,62,108,87,22,79,113,90,58,225,6,32,132,118,6,50,69,38,51
4654,51,23,87,26,11,55,15,77,59,24,70,65,77,40,137,2,23,80,78,8,19,59,34,3
4655,50,29,73,29,12,65,19,55,65,35,52,66,68,39,134,5,25,78,74,6,26,43,50,53
4656,53,31,77,32,7,59,0,68,60,28,71,62,74,30,144,6,25,81,82,10,27,40,52,40
4657,121,49,224,100,27,118,49,180,136,83,119,132,146,123,387,19,88,116,207,18,35,108,75,115
4658,109,22,100,54,10,54,29,128,57,7,84,78,98,48,182,4,28,50,100,0,13,50,28,50
4659,73,39,139,65,20,46,17,144,92,18,74,98,92,60,209,8,43,66,107,10,33,65,21,46
4660,42,30,82,31,11,21,18,93,69,26,60,63,57,51,178,7,37,63,100,10,20,45,40,37
4661,48,15,131,47,13,40,4,92,35,21,46,58,68,52,185,9,15,31,120,4,20,34,26,38
4662,202,55,240,158,20,122,19,242,129,41,153,161,165,121,453,3,93,182,259,4,39,125,64,119
4663,83,21,132,78,19,101,8,109,66,5,85,119,91,47,186,1,26,63,127,8,17,59,39,55
4664,163,36,196,97,19,119,74,197,138,40,126,168,146,87,344,1,40,119,176,8,47,95,136,53
4665,76,14,102,48,6,50,0,75,57,13,43,64,28,38,171,4,21,40,90,0,26,36,39,64
4666,35,15,74,24,5,16,13,50,33,2,22,42,52,22,91,3,25,36,71,4,11,23,24,65
4667,55,17,78,22,5,45,8,55,30,15,33,47,53,31,99,5,20,57,57,2,21,32,29,27
4668,277,98,383,175,47,246,77,349,171,69,173,230,306,188,692,30,131,229,378,22,98,169,124,129
4669,29,25,195,94,9,22,1,134,64,2,52,54,50,45,315,5,28,32,207,4,26,78,24,68
4670,95,41,158,56,10,116,60,153,112,74,137,163,148,84,202,24,55,132,127,35,47,78,99,47
4671,55,20,110,38,14,69,45,109,87,24,82,86,99,55,177,4,37,133,76,19,24,64,44,47
4672,112,55,236,128,43,63,61,197,140,68,107,103,84,79,308,16,109,85,253,6,39,97,163,201
4673,93,13,119,71,17,33,5,138,98,24,71,51,53,35,221,0,56,38,144,0,13,54,25,65
4674,83,18,109,66,11,52,11,104,74,25,60,78,72,32,217,5,50,37,95,0,20,55,26,61
4675,22,14,49,21,8,31,9,60,40,9,55,43,36,34,61,4,16,47,57,0,17,23,50,42
4676,68,19,89,51,6,33,2,63,46,7,44,35,48,24,157,6,17,22,71,0,12,24,15,29
4677,67,16,135,98,5,51,7,96,59,25,79,44,60,35,232,5,27,35,132,2,14,52,53,67
4678,153,74,228,114,34,141,47,227,136,75,149,164,177,109,355,2,69,143,186,54,27,117,97,132
4679,132,47,174,94,21,77,5,186,81,6,81,121,65,65,271,9,69,98,138,14,26,97,53,140
4680,76,27,92,48,13,61,10,100,65,19,61,77,86,54,166,5,26,98,93,7,27,57,39,44
4681,113,36,111,51,5,112,21,142,70,24,76,108,94,51,234,10,21,99,112,12,35,66,47,62
4682,357,98,478,218,60,318,54,433,321,77,317,265,383,173,709,10,184,458,395,56,105,255,167,101
4683,341,133,488,226,65,233,9,247,264,69,220,303,158,133,793,9,152,166,497,14,82,248,189,328
4684,67,25,98,51,10,57,13,112,71,33,85,68,46,39,145,1,11,89,80,10,10,53,43,47
4685,88,39,176,68,13,67,11,158,86,26,84,83,72,72,250,8,51,68,168,4,41,83,55,65
4686,17,20,47,13,4,26,0,53,27,14,63,47,36,20,74,6,10,39,39,4,14,30,28,9
4687,159,76,192,84,31,145,48,226,162,51,158,193,189,118,391,7,65,147,237,10,53,98,104,80
4688,63,25,86,39,2,59,0,91,70,14,92,82,73,36,169,7,43,101,79,12,21,58,30,21
4689,58,11,77,34,10,52,5,86,32,17,42,48,50,28,83,16,31,58,58,2,10,38,46,50
4690,60,16,70,39,7,74,15,110,59,15,42,66,42,41,85,12,13,84,98,0,25,38,38,67
4691,66,18,83,53,10,86,19,90,64,33,73,87,52,36,148,1,40,75,77,8,30,56,41,39
4692,243,79,444,192,33,261,39,427,142,44,241,192,278,151,636,15,184,182,332,20,99,201,154,145
4693,41,22,107,47,11,78,0,82,51,26,56,35,78,36,127,9,16,57,99,0,21,46,53,89
4694,61,5,116,43,11,19,2,95,41,21,35,47,31,38,172,3,38,40,68,2,4,56,13,45
4695,85,53,193,73,29,79,50,159,101,55,119,122,111,47,255,11,49,104,144,11,23,75,51,63
4696,106,28,123,56,11,78,15,115,76,8,80,85,104,53,217,11,39,92,102,11,18,61,35,60
4697,95,39,162,57,17,68,5,117,86,31,67,101,79,58,265,6,30,57,105,4,23,91,10,56
4698,38,12,77,42,9,43,2,74,46,8,34,40,42,37,61,8,22,51,82,0,16,22,27,41
4699,98,34,114,39,12,74,20,102,75,23,73,87,102,43,212,5,20,139,90,6,28,56,38,39
4700,81,35,94,41,10,53,15,105,93,50,81,48,72,52,116,20,20,96,115,4,29,77,47,70
4701,99,28,107,41,24,69,45,118,93,52,65,80,85,45,152,6,26,81,104,6,28,78,32,34
4702,44,14,60,38,4,44,3,117,43,10,49,47,29,34,124,2,34,50,66,0,20,32,40,49
4703,119,48,216,84,22,160,13,159,94,37,108,101,79,72,309,8,53,109,182,2,31,95,67,128
4704,92,38,218,80,14,100,53,136,117,47,76,111,73,55,314,5,37,78,168,2,20,104,87,100
4705,92,46,212,74,25,122,46,179,121,35,112,149,168,74,385,16,39,128,182,16,63,118,42,69
4706,88,57,239,108,16,189,2,211,115,22,131,148,179,84,387,7,44,121,192,12,66,94,71,89
4707,118,15,206,66,17,71,3,179,61,26,69,65,70,51,234,7,61,34,158,4,24,84,36,97
4708,213,92,291,132,24,142,134,314,237,103,192,243,258,158,501,21,125,233,246,10,76,158,111,131
4709,263,86,458,162,31,181,132,353,250,79,203,293,310,117,675,13,91,283,319,50,55,146,117,128
4710,78,36,129,64,13,57,29,107,97,35,52,59,67,46,223,10,30,61,111,2,26,54,27,68
